-8.978111045214490105e+00,5.049942879779564464e+00,5.556029241255841633e+00,-3.967289186600291728e+00,-1.471762958605731697e+01,-2.873126931689632180e+00
-9.185188611371257750e+00,5.420383035712130315e+00,6.280558536764985433e+00,-4.303385787376508453e+00,-1.504100129852312762e+01,-2.911576732774673548e+00
-9.501177649262579905e+00,5.372761103557948559e+00,6.068076151960513087e+00,-4.236356738130731436e+00,-1.541908473781293054e+01,-2.979653313178797003e+00
-1.184031782574206204e+01,6.805472168191964322e+00,8.403001230937730881e+00,-5.235422818136777678e+00,-1.985139280999888456e+01,-3.596721768264142138e+00
-1.143510626140082920e+01,5.500653573836760124e+00,7.967074785213378973e+00,-3.629756694733496047e+00,-2.032339277910384823e+01,-2.968638781767557244e+00
-1.237058209844891898e+01,6.958596208341228717e+00,8.374522782908716323e+00,-5.328605048964847768e+00,-2.074995349334161787e+01,-3.789843453730045386e+00
-1.355540210556688585e+01,7.832591715520262454e+00,9.140364306682874584e+00,-6.212837854413969296e+00,-2.187305146967669245e+01,-4.189763029219527368e+00
-1.174251905823309983e+01,6.167437063313514933e+00,8.497247050489770359e+00,-4.339081076832645323e+00,-2.071572230566384931e+01,-3.269319138105902134e+00
-8.662162976405474168e+00,2.932778905888192345e+00,6.234739887550361459e+00,-9.721544186440003177e-01,-1.727525879418074695e+01,-1.599301952011420669e+00
-7.849651933905109402e+00,-2.856215399124294452e-01,8.308117308764284559e+00,1.537346089556157480e-01,-2.120689757639460638e+01,-7.530414795446385146e-01
-1.019648635042091556e+01,3.996833856306063915e+00,7.781544816043460600e+00,-1.854494840443800419e+00,-1.961839598450278999e+01,-2.008637867518602960e+00
-8.344308510895093178e+00,3.940432579798156976e+00,5.448872794412962683e+00,-2.516006208751416562e+00,-1.542504748807463244e+01,-2.313740777795627590e+00
-8.748567909133161180e+00,4.825018903230160028e+00,5.269860705104687071e+00,-3.780509872072218336e+00,-1.424450273435148162e+01,-2.771633457792596289e+00
-1.030350774411915538e+01,6.222375850220087656e+00,7.377959871957044946e+00,-4.964067205686758300e+00,-1.686435250930393082e+01,-3.250909673999204053e+00
-1.083444444218737424e+01,6.343423660770435291e+00,7.592869949317888612e+00,-5.053633903450079679e+00,-1.735992872596687775e+01,-3.295735913916535864e+00
-8.816424314700240572e+00,5.088008662451290576e+00,5.768700324407803670e+00,-4.020928996782981102e+00,-1.443196760050807903e+01,-2.802595667952457514e+00
-9.878919496256092003e+00,5.751851602408555308e+00,6.592488687805741598e+00,-4.555126735141440619e+00,-1.615579195289699044e+01,-3.130224166757389348e+00
-1.060595805596168795e+01,6.188960057929435266e+00,7.174307448687290645e+00,-4.909155931374040271e+00,-1.726216656820965767e+01,-3.328478051898080547e+00
-9.497967361979599232e+00,5.352617155474780120e+00,5.856256989680261427e+00,-4.202989822490422966e+00,-1.562718693289251704e+01,-3.060086568476905189e+00
-8.427074179557006772e+00,4.719181848193005457e+00,5.126503191617492128e+00,-3.700349435444687973e+00,-1.386607849797452552e+01,-2.717950377896339642e+00
-9.449576639253592703e+00,5.669813647946191359e+00,6.656459983377810197e+00,-4.515141499084570853e+00,-1.549885981353839171e+01,-2.996696520634541727e+00
-7.515720962178483511e+00,4.194507957396331754e+00,4.776819888739535891e+00,-3.306804521517657580e+00,-1.206415355473431461e+01,-2.312033581468956100e+00
-7.004869383060930765e+00,4.190933169007263537e+00,4.717745109029154449e+00,-3.319296029628009403e+00,-1.172955996463315387e+01,-2.312469481975873986e+00
-8.124594965831732907e+00,4.493989965237680906e+00,4.856747190206091247e+00,-3.517666919112826029e+00,-1.331427366486956565e+01,-2.604926353020799112e+00
-1.033075977933144429e+01,5.915814849916936069e+00,6.665731442046821442e+00,-4.668394596627054582e+00,-1.689532011313655246e+01,-3.282123397130458642e+00
-1.186251679996016506e+01,6.971197717518808012e+00,8.066808447822435113e+00,-5.531745142022594486e+00,-1.939651767712571839e+01,-3.752013608569191749e+00
-1.134834743659731338e+01,6.601536320056879958e+00,7.690788901485020368e+00,-5.238286888121589158e+00,-1.839192839822828773e+01,-3.533825411032139652e+00
-1.109095831794134668e+01,6.619284107533540684e+00,7.814864462111795973e+00,-5.272654632189639479e+00,-1.808476873800639595e+01,-3.480482169180170615e+00
-1.162083117096466012e+01,6.696639261196904336e+00,7.582532952057398745e+00,-5.290658670019293019e+00,-1.902081219037562576e+01,-3.694236481289934648e+00
-1.018376295910890761e+01,5.604321183404790574e+00,6.154114180092663311e+00,-4.393065798791058185e+00,-1.652039432743613290e+01,-3.204563406435920303e+00
-8.698318171017406897e+00,5.324000144985521210e+00,6.268034852156880277e+00,-4.248200937323535875e+00,-1.439448307993287379e+01,-2.797301368164794688e+00
-6.071468836251962209e+00,3.366129115967777974e+00,3.663270831312445353e+00,-2.637572183029181172e+00,-9.929412354576420796e+00,-1.938387452708453695e+00
-6.101081142353085518e+00,3.385982655052298451e+00,3.680249087420020437e+00,-2.652978189852460922e+00,-9.989020768949915308e+00,-1.951732534002089015e+00
-7.925582897036315799e+00,4.835768689512588203e+00,5.694643675522205406e+00,-3.857755740215392581e+00,-1.309214643851294113e+01,-2.541281652754859177e+00
-7.721976055019034391e+00,4.295910257442003832e+00,4.704374876096246716e+00,-3.369672451224010157e+00,-1.261412628842919226e+01,-2.458616667087156760e+00
-8.548024780585731008e+00,4.780583395975734007e+00,5.235351535790268684e+00,-3.751656853806304426e+00,-1.400169820010154353e+01,-2.733767475974417493e+00
-1.082076336543162043e+01,6.433983258122716542e+00,7.455535204030265817e+00,-5.111410962789614487e+00,-1.778884468788527329e+01,-3.451914875100845492e+00
-1.122850434242656803e+01,6.585672586789447003e+00,7.908721901184394554e+00,-5.249626615630279325e+00,-1.797455022433432958e+01,-3.408334001799336654e+00
-1.047460899220612163e+01,6.003476605398026855e+00,6.758293619529800011e+00,-4.737406159214036627e+00,-1.714636496133127963e+01,-3.333282443585579458e+00
-1.069906366251221819e+01,6.323659450892037626e+00,7.489081875232628249e+00,-5.035057119065886155e+00,-1.732836764620835268e+01,-3.318848925892623036e+00
-9.339418803807788549e+00,5.281999956201879343e+00,5.827807448961475956e+00,-4.153040734134214595e+00,-1.533292329748669758e+01,-2.994891483108605090e+00
-8.979474067627704059e+00,5.283231270950397906e+00,6.186593526717381941e+00,-4.199002021675996232e+00,-1.459864081970832395e+01,-2.808220522205097769e+00
-9.728222985281737678e+00,5.635014238507332074e+00,6.361010711648228622e+00,-4.452256716616580512e+00,-1.599082655009401144e+01,-3.115479234077169757e+00
-1.142915145836000690e+01,6.290944861760067397e+00,7.640944634424892357e+00,-4.794428638024127665e+00,-1.899483399493631097e+01,-3.421105068974449104e+00
-1.177081197792498912e+01,5.878925959367044207e+00,8.435233254312619167e+00,-3.944752596955559909e+00,-2.109642946544788700e+01,-3.143201303795755130e+00
-1.191244582146197217e+01,6.625894509311182290e+00,8.089869110651267903e+00,-5.068910367854686960e+00,-1.978100130678754098e+01,-3.568071217273794282e+00
-1.386966212781871022e+01,8.150993309635556017e+00,9.503793348842085820e+00,-6.474096095256764549e+00,-2.258748244893136103e+01,-4.352785392070719794e+00
-1.221039389202112346e+01,6.967327901603170837e+00,7.881867262674489893e+00,-5.499145525387823419e+00,-1.989244393156689128e+01,-3.852629437176174232e+00
-9.012328015392558456e+00,3.368382665285694078e+00,6.731331140821507297e+00,-1.341867139983911716e+00,-1.833845882945491823e+01,-1.869333799932982654e+00
-1.042900629531911783e+01,3.492226854970215122e+00,8.754206635568333894e+00,-9.538867620151361137e-01,-2.113692027779806537e+01,-1.547162023738617442e+00
-1.147085719123151648e+01,4.957595160197549866e+00,9.129938683836241964e+00,-2.660626653746146708e+00,-2.185606643365323620e+01,-2.446461959575396250e+00
-9.785199395678620959e+00,5.674075127741723179e+00,6.609679500296369525e+00,-4.501059692902797948e+00,-1.583318826819095015e+01,-3.039118238138362571e+00
-9.747828323451791732e+00,5.875972363544213373e+00,6.902886127396058669e+00,-4.681491395554762569e+00,-1.602137961081098183e+01,-3.101427017723310087e+00
-9.705265401110304779e+00,5.408152825606401315e+00,6.095403590012073991e+00,-4.257563165074667033e+00,-1.564734784337415086e+01,-3.011980762934081124e+00
-1.041856994290976601e+01,6.062625581636757133e+00,6.869185443875583275e+00,-4.794197201991906354e+00,-1.713445232829623777e+01,-3.337502715736146097e+00
-7.854140567668289385e+00,4.454964835732490691e+00,4.799943832268377619e+00,-3.493801102911272327e+00,-1.306101466264505007e+01,-2.579843829808571964e+00
-9.770371625867994680e+00,5.548748108815482638e+00,6.171653580147019369e+00,-4.368633847091075495e+00,-1.601241429265049732e+01,-3.120618513244115544e+00
-1.121673028945465411e+01,6.607528680910988328e+00,7.848536448302031232e+00,-5.261590568380894339e+00,-1.810585182870881127e+01,-3.458509856470861621e+00
-1.033721414766508317e+01,6.126901019469351617e+00,7.304239464649283420e+00,-4.883669529786648589e+00,-1.670526818507210720e+01,-3.191265467207486495e+00
-9.728945072996808108e+00,5.681648646980819173e+00,6.559440751563002436e+00,-4.504759016993769905e+00,-1.587529300341033967e+01,-3.068042415947224821e+00
-9.869693892462265694e+00,5.662961619514205402e+00,6.644632267944910353e+00,-4.492232775528353983e+00,-1.582225451081225032e+01,-3.015236217953781050e+00
-8.814839892010896349e+00,5.239391131424342873e+00,6.055069202610142476e+00,-4.160866233759425548e+00,-1.450909150072714837e+01,-2.818869326866635383e+00
-7.338363164641124925e+00,4.107358946156570489e+00,4.679327966485692158e+00,-3.239091285648381557e+00,-1.179468912319648766e+01,-2.262159787609974604e+00
-9.215674039140351326e+00,5.486557302021808802e+00,6.451386855727245795e+00,-4.367230000393238498e+00,-1.504100201947733062e+01,-2.898414278489198637e+00
-1.085721529955384668e+01,6.436918718914570903e+00,7.626046356239521096e+00,-5.126808182209555476e+00,-1.760895797199193069e+01,-3.375362441390421075e+00
-1.199934143232378858e+01,6.808350925124042163e+00,7.701935283357466133e+00,-5.370979866738175623e+00,-1.949146637444740193e+01,-3.767950986203080888e+00
-1.153240525513766457e+01,6.699943163179054473e+00,7.626136677617878057e+00,-5.300421136734497551e+00,-1.890587396669568321e+01,-3.672625548938391660e+00
-1.498413447201013327e+01,8.604562306086419810e+00,9.756905459894218424e+00,-6.797129608780958065e+00,-2.446309561017278256e+01,-4.742531868547327889e+00
-1.320303172625191301e+01,7.599510936465554423e+00,8.607180760329763203e+00,-6.003557395838321931e+00,-2.159437152029771667e+01,-4.191925355031009381e+00
-1.464919667892156596e+01,8.432455500350490851e+00,9.505178253312701386e+00,-6.657726559412314948e+00,-2.401823709839537102e+01,-4.672962387724242106e+00
-7.988858061149647583e+00,4.594544182047134662e+00,5.104044916330672699e+00,-3.620854457623569722e+00,-1.318759526208588717e+01,-2.582187824104807738e+00
-1.085651327048956460e+01,6.251518861119359727e+00,7.104820553090608115e+00,-4.940923278498180693e+00,-1.772939679409687486e+01,-3.436539734974126681e+00
-1.133042484267643424e+01,6.530758536020320193e+00,7.527576188695253023e+00,-5.171088945438103046e+00,-1.837859311789706140e+01,-3.539306316721963164e+00
-8.847117075684675314e+00,5.088033029241304739e+00,5.686617169234775560e+00,-4.012697405365324599e+00,-1.456047553691102969e+01,-2.843174212636936371e+00
-1.133606757600228576e+01,6.525103658034107745e+00,7.357614715892889734e+00,-5.151996066363882854e+00,-1.858273022707363609e+01,-3.614838268815294242e+00
-1.043527510915613199e+01,5.999503485349798382e+00,6.686098770771218724e+00,-4.729755320118512962e+00,-1.719586283160204587e+01,-3.361811952559323302e+00
-1.311766188239893616e+01,7.559679692469783774e+00,8.665402738636213797e+00,-5.981585291967727258e+00,-2.133706377029631440e+01,-4.119960861618052306e+00
-1.368467093850730620e+01,7.875946934866434823e+00,8.939379269299688957e+00,-6.223522274012721844e+00,-2.235663649400127895e+01,-4.335370056312918940e+00
-1.342470062139685005e+01,7.745291697731806480e+00,9.002295007068740418e+00,-6.139681538689364615e+00,-2.169124648026227931e+01,-4.161269778386051499e+00
-1.097239119577657185e+01,6.296935833006395811e+00,6.860645778650929394e+00,-4.950010087126714531e+00,-1.826350105310880068e+01,-3.604172196533232064e+00
-1.108035622005962750e+01,6.387029676261898103e+00,7.301230065390359236e+00,-5.052113505188147613e+00,-1.805077386056133903e+01,-3.490288623943599067e+00
-1.192087821691426797e+01,6.848589033597076714e+00,7.601290536979297130e+00,-5.396130326049894954e+00,-1.967588421419976186e+01,-3.852807884202247735e+00
-1.423500930221173633e+01,6.897009199253812284e+00,1.019429210659467167e+01,-4.520010282851889549e+00,-2.552688734685209937e+01,-3.670957560130760466e+00
-1.139109627588004869e+01,6.469578054591629268e+00,7.270179843182728696e+00,-5.039283015333903215e+00,-1.899564474052905538e+01,-3.655709627258151961e+00
-1.248861339943183779e+01,5.868939250124390661e+00,8.711993609905725577e+00,-3.679031086300000641e+00,-2.304114864047713951e+01,-3.257201729821616265e+00
-1.288344917879723361e+01,4.196197473282468060e+00,1.025971718283408407e+01,-1.941287497768704018e+00,-2.641034475588481456e+01,-2.399869145090040234e+00
-1.524851998359642202e+01,8.714755357000329994e+00,1.012214636269356483e+01,-6.836958431264060110e+00,-2.497740114517301535e+01,-4.748501108449326935e+00
