-7.592800828938734981e+00,4.409916571182861134e+01,-9.707529271864844489e+00,-3.939500631689051602e+01,-1.914996707615240013e+01,1.531431232748247329e+00,2.843501225500783658e+00,-2.646587429796890234e+01,-1.752872376980914693e+00
-6.721444494323010943e+00,4.038711861766855549e+01,-9.025133361722968317e+00,-3.591243592493977843e+01,-1.712241346473090076e+01,1.222154101032236539e+00,2.897337924495293926e+00,-2.422715193831520963e+01,-1.643344388424527569e+00
-6.065528930619485948e+00,3.834998399626867638e+01,-8.757382074306072184e+00,-3.387293641143021716e+01,-1.568596420586867701e+01,9.130332121985400562e-01,3.167475187580059970e+00,-2.298539043786280445e+01,-1.615084200557373562e+00
-6.808494668163367791e+00,3.957304451677654100e+01,-8.700636563517385014e+00,-3.535137471542729770e+01,-1.719665035497907368e+01,1.375398826604512958e+00,2.497800315975083230e+00,-2.376707683856628250e+01,-1.563576401611485478e+00
-6.657190381633710352e+00,4.163856616143277023e+01,-9.480200346413708345e+00,-3.682563873740195959e+01,-1.713813384355749747e+01,1.041882773313273614e+00,3.408468810743054966e+00,-2.494218963749866447e+01,-1.751994713922853331e+00
-8.188396575144558653e+00,4.822997778585992990e+01,-1.066315751066175821e+01,-4.300732699967333161e+01,-2.076939998030921686e+01,1.592852458658050807e+00,3.163024615199797829e+00,-2.896689596446281456e+01,-1.920251512585977594e+00
-6.576235815877245372e+00,4.068391971947313834e+01,-9.195392933007161318e+00,-3.603901540054707908e+01,-1.691404347300485966e+01,1.083350055088325936e+00,3.124234979955331060e+00,-2.440784220695424267e+01,-1.680481839102899944e+00
-4.898221525554894207e+00,3.177244604026219577e+01,-7.319364365610020684e+00,-2.797458503573176003e+01,-1.278353633381877330e+01,6.614335233798048774e-01,2.741259209275068276e+00,-1.904986661832341710e+01,-1.351524868626692966e+00
-7.095354826847459329e+00,4.092298778831354866e+01,-8.973422370505391044e+00,-3.659458957808967483e+01,-1.786897817046964931e+01,1.461857606567132484e+00,2.548313359288194135e+00,-2.457030547324870895e+01,-1.613783703522153612e+00
-4.062328460571149158e+00,2.624234895972813675e+01,-6.038939326836290533e+00,-2.311668304503529825e+01,-1.058331669704177536e+01,5.580492599525291864e-01,2.257396267497169706e+00,-1.573074310647538354e+01,-1.115985036372103334e+00
-4.497076070748134313e+00,2.870658177170708569e+01,-6.550764309099364802e+00,-2.533152496117304153e+01,-1.171063434305847650e+01,6.609469536306245008e-01,2.293365779898900669e+00,-1.724251390560855768e+01,-1.193609485871213183e+00
-5.167042389856438156e+00,3.472346896692489793e+01,-8.106219364541251693e+00,-3.043965416064323293e+01,-1.363927174018444788e+01,5.786650429339974533e-01,3.226590723940778727e+00,-2.081169130274207291e+01,-1.506804049971749215e+00
-9.082384835859443228e+00,5.578204966320224401e+01,-1.262186155933684795e+01,-4.944779139435286908e+01,-2.322682436842329068e+01,1.516884542863601304e+00,4.433464884756279645e+00,-3.340020777421833031e+01,-2.332847350600725012e+00
-6.781216103578354470e+00,4.098431651960188304e+01,-9.164365865354925589e+00,-3.641924813690130946e+01,-1.733167845415044894e+01,1.215898226542607263e+00,2.913316508287265627e+00,-2.460621703035661767e+01,-1.661088147965325446e+00
-7.593231728598500041e+00,4.604908244091971881e+01,-1.035056332149746616e+01,-4.089184854502851607e+01,-1.936645005644824380e+01,1.331514666977210659e+00,3.478635541351962068e+00,-2.759487349900186004e+01,-1.899877819788686528e+00
-7.935219927698160092e+00,4.612407526804348379e+01,-1.015016488960498542e+01,-4.120108720761198384e+01,-2.002867719498257415e+01,1.599433190267432137e+00,2.951911427084128903e+00,-2.768967651714388367e+01,-1.829286982525169414e+00
-6.717799950833107658e+00,4.285724170329536520e+01,-9.820502993471954767e+00,-3.781087103543788430e+01,-1.742309298490271274e+01,9.737533192529845838e-01,3.610482419632622175e+00,-2.568570049103998443e+01,-1.813846119183470718e+00
-8.279396447680298365e+00,4.953418725364194586e+01,-1.103980949661507260e+01,-4.407372856961441698e+01,-2.107781222526051934e+01,1.529896145901166404e+00,3.469672350493842483e+00,-2.972738678076733621e+01,-2.003107801640320318e+00
-8.865707732290768917e+00,5.314102770973758538e+01,-1.186270019943007092e+01,-4.726880553974395127e+01,-2.256819955997839600e+01,1.624911187401103740e+00,3.785310724770812207e+00,-3.187878636341834593e+01,-2.158815577310282841e+00
-6.797755993371102257e+00,4.084546402400614795e+01,-9.105577311414490893e+00,-3.632536190687624611e+01,-1.735122469511810550e+01,1.244271374096148186e+00,2.832045458831794260e+00,-2.453106721504097010e+01,-1.645341528940329034e+00
-7.090522545563555212e+00,4.323412377267358409e+01,-9.730488057005414859e+00,-3.836688044866123448e+01,-1.812884316466241330e+01,1.223823243876963174e+00,3.271258364312949585e+00,-2.591899841015669637e+01,-1.782688798347435322e+00
-6.591735004198999270e+00,4.269844054973166436e+01,-9.853714947456644779e+00,-3.759558265817235423e+01,-1.716037936468378788e+01,8.874846495090618070e-01,3.773547784767951274e+00,-2.557137401438384217e+01,-1.831952837034259929e+00
-5.847872946718718268e+00,3.240836600341013707e+01,-6.966198288873027167e+00,-2.914640115141714460e+01,-1.457219798631439822e+01,1.338187084665946713e+00,1.696061261803680331e+00,-1.947868323007200075e+01,-1.234925653344724594e+00
-6.095041549355297406e+00,3.984463195793379953e+01,-9.229379735474367408e+00,-3.504218128231338625e+01,-1.591035111526057477e+01,7.839446989465461701e-01,3.599739920907436996e+00,-2.385740126961849938e+01,-1.719980333289168106e+00
-8.465234297496159854e+00,5.008365477709537572e+01,-1.111835674331915946e+01,-4.462743222769330487e+01,-2.146318684569619961e+01,1.615895333627838770e+00,3.436947601055024393e+00,-3.004757172107784058e+01,-2.017989517035897240e+00
-4.332353745731561290e+00,2.863320756028018366e+01,-6.627866507296518606e+00,-2.515571983270465495e+01,-1.139872704128602798e+01,5.383972060995942943e-01,2.503055906343894854e+00,-1.718468771935985728e+01,-1.219394347454813010e+00
-8.133096590283479088e+00,4.971352856364811856e+01,-1.120257975927854943e+01,-4.410192932150938105e+01,-2.080647130462859451e+01,1.390839795577337057e+00,3.796509490566934542e+00,-2.979962466682502864e+01,-2.054780621022859410e+00
-3.538482753507642187e+00,2.180739612769804836e+01,-4.919566372257643927e+00,-1.932767509237979553e+01,-9.092793136223878747e+00,5.917437192788025380e-01,1.650819433267475711e+00,-1.308573714014124612e+01,-8.974093898284752902e-01
-2.827846237553708342e+00,1.795065378632811104e+01,-4.074089637542063436e+00,-1.585465302815329203e+01,-7.371510160922808197e+00,4.304278934611557306e-01,1.355831386596721977e+00,-1.079996708442905984e+01,-7.339032840987788076e-01
-5.453453647290730899e+00,3.611208974339804456e+01,-8.411213854563266423e+00,-3.170756564704856473e+01,-1.428498795089115703e+01,6.536186455258203853e-01,3.376018793108675808e+00,-2.161198637293254876e+01,-1.574547176580415764e+00
-6.662437288791892342e+00,4.262402769572992156e+01,-9.347727006412704043e+00,-3.708226287250711550e+01,-1.727617618791607512e+01,1.015231459108424827e+00,3.656681152350497399e+00,-2.445078063142720382e+01,-2.927983819598104720e+00
-5.733320004234006007e+00,3.423992754478825873e+01,-7.636929091662109315e+00,-3.046996358873549937e+01,-1.456976173354483528e+01,1.061108367582373369e+00,2.437918262089511678e+00,-2.053368888896116928e+01,-1.391852695538700946e+00
-1.008473235415087288e+01,6.136879925558780258e+01,-1.380145537607848105e+01,-5.447409097095868447e+01,-2.576718232703717959e+01,1.752323911428166126e+00,4.623111341704931654e+00,-3.679025132144929700e+01,-2.528013982462498976e+00
-6.458501632753371524e+00,3.868939441710786298e+01,-8.630555837419095155e+00,-3.441779329261121489e+01,-1.644372320657985398e+01,1.187434455145054413e+00,2.733719642285755924e+00,-2.321469819232461873e+01,-1.568158007972555890e+00
-7.036392844988133888e+00,4.240322486441630900e+01,-9.468637105284669175e+00,-3.769502384704222919e+01,-1.797006297648530548e+01,1.274279257654804320e+00,2.983200651459721797e+00,-2.546060513894854083e+01,-1.714370825451226210e+00
-7.471278034098181031e+00,4.833360395551343913e+01,-1.115140505250980674e+01,-4.256348800878168248e+01,-1.943790764540473148e+01,1.011012341356132493e+00,4.271979804301063943e+00,-2.894293365850837674e+01,-2.074280770771348870e+00
-6.598355799911813868e+00,4.039740101772537173e+01,-9.112179135060904045e+00,-3.582910420789227146e+01,-1.688407723742927757e+01,1.120915201397017613e+00,3.110781556195464592e+00,-2.421115429951770892e+01,-1.673550014100970262e+00
-5.368560885951521477e+00,3.333326676721160453e+01,-7.522812745960365532e+00,-2.951908067300673366e+01,-1.385844008653493731e+01,8.808916300545642786e-01,2.483854762533740157e+00,-2.002665268526920883e+01,-1.362997132778998921e+00
-5.623317482578856996e+00,3.354539344757873920e+01,-7.477069226601104290e+00,-2.985672881188773076e+01,-1.428752327832414082e+01,1.044958988195748173e+00,2.374719868716042903e+00,-2.011918578249498424e+01,-1.361605407150045410e+00
-4.549765977447671972e+00,3.009527539212317038e+01,-6.982921854291255670e+00,-2.643398617556519525e+01,-1.195135405692772501e+01,5.575353264945208664e-01,2.700083298500457030e+00,-1.804298092015999799e+01,-1.293209009417056743e+00
-9.696989605665768508e+00,5.848564554858267428e+01,-1.313858220540545929e+01,-5.196792476904936109e+01,-2.465502137452760678e+01,1.723554323018218648e+00,4.455690428547486981e+00,-3.501912235828371678e+01,-2.422031489228964052e+00
-7.439399212865627220e+00,4.466461079240748688e+01,-9.955035607107042495e+00,-3.972581543319316211e+01,-1.898195035333414893e+01,1.364715425915641545e+00,3.096232958278218650e+00,-2.682299651023405218e+01,-1.799385022630568765e+00
-6.747010228973892687e+00,4.243945091576840412e+01,-9.636334366066373391e+00,-3.751831138261043463e+01,-1.747523379090507945e+01,1.050350654186444022e+00,3.306076690476639879e+00,-2.548394443111882524e+01,-1.755272642272616368e+00
-7.762915411113474384e+00,4.570430853534050897e+01,-1.010394758617814581e+01,-4.075726355654013133e+01,-1.968595810830203163e+01,1.511601205699775852e+00,2.998184248598592561e+00,-2.744866365394899788e+01,-1.819996369606157183e+00
-9.292593163526550626e+00,5.463415719478026489e+01,-1.213363965598246175e+01,-4.871448398067070684e+01,-2.345653949849404185e+01,1.793379750425177166e+00,3.849402450029713041e+00,-3.272911787583076659e+01,-2.221272594599587702e+00
-4.722099018963664463e+00,3.057432388754790864e+01,-7.016567560285293936e+00,-2.693113681963743389e+01,-1.235103368066972607e+01,6.513247552230188031e-01,2.529613468301933565e+00,-1.836066917394121845e+01,-1.282624925142865413e+00
-5.762450483954673963e+00,3.391774556431835208e+01,-7.495433213443863707e+00,-3.024802967383748964e+01,-1.461495586822203308e+01,1.123674631403563495e+00,2.214312041949455079e+00,-2.037266651158895314e+01,-1.348906134979116045e+00
-4.479177123934236171e+00,2.979363547893345654e+01,-6.904752509464185728e+00,-2.615664288670601678e+01,-1.182240822426770954e+01,5.410311372487452974e-01,2.603236299212916105e+00,-1.789086812833037499e+01,-1.267148273607219044e+00
-5.840558957882667102e+00,3.416876608349699040e+01,-7.531385933888265605e+00,-3.049705843742601985e+01,-1.478492872173549699e+01,1.159138154289896638e+00,2.190639548500403322e+00,-2.052372511714606773e+01,-1.353882457236186498e+00
-5.947589822591355713e+00,3.451273571798355277e+01,-7.580651404896466161e+00,-3.083829879924371653e+01,-1.501783996137027088e+01,1.207733285256605837e+00,2.158201487477745761e+00,-2.073071844784885798e+01,-1.360701436630590733e+00
-5.160793607193568278e+00,3.198417531288561122e+01,-7.218495252607673329e+00,-2.832980159192049285e+01,-1.330568260968467342e+01,8.505048798295244961e-01,2.396657410607337280e+00,-1.920908663021563356e+01,-1.310574333621609799e+00
-5.275324723027729590e+00,3.235224882287769077e+01,-7.271213030624529061e+00,-2.869495457384778447e+01,-1.355491524214347976e+01,9.025053433301487571e-01,2.361946233279814233e+00,-1.943058514095032052e+01,-1.317871157028735585e+00
-8.450228302217560383e+00,4.944519623924310991e+01,-1.094282755098798177e+01,-4.412024783799417804e+01,-2.132431604542770387e+01,1.659926085152411801e+00,3.365690491961820019e+00,-2.964239413543277024e+01,-1.992296512611497539e+00
-7.092184441387781035e+00,4.380385000385802385e+01,-9.899642647815849017e+00,-3.880966575596738721e+01,-1.822281009581988087e+01,1.173282651928859721e+00,3.375197072103987672e+00,-2.627246397874174022e+01,-1.811869619527721520e+00
-5.410269746186049389e+00,3.055884299684933225e+01,-6.661453004583042237e+00,-2.740065389806438390e+01,-1.350365208522970129e+01,1.168958456353681008e+00,1.875837265931902031e+00,-1.831922138648292631e+01,-1.206126460255009025e+00
-6.583754520428947821e+00,3.888149943874361725e+01,-8.614862756788285836e+00,-3.465658596501873490e+01,-1.669916482642051747e+01,1.267382984026173665e+00,2.609617504660874054e+00,-2.334027590698802257e+01,-1.557290300283186824e+00
-7.243360035700061594e+00,4.285337567989815000e+01,-9.531014129735389417e+00,-3.818063556759999955e+01,-1.833702234555567756e+01,1.376085439962427603e+00,3.020348346502023773e+00,-2.568623115324451689e+01,-1.740173378986656250e+00
-3.940746713970431081e+00,2.257924345518626907e+01,-4.935662195951083575e+00,-2.020970843351349089e+01,-9.906159264433789247e+00,8.268355911819076365e-01,1.371556382762044723e+00,-1.355840748935666440e+01,-8.858623436929684569e-01
-5.190734401473943826e+00,3.305985801378530198e+01,-7.565978511875858459e+00,-2.917441089899031681e+01,-1.346261074764636234e+01,7.595516550704521919e-01,2.754139536942351807e+00,-1.982014134193451227e+01,-1.394374960874357638e+00
-5.039313328274497295e+00,2.935660043904332284e+01,-6.451273299395460015e+00,-2.621899481055011449e+01,-1.275190464045913075e+01,1.015087188239022220e+00,1.823650709824250926e+00,-1.764358388716394543e+01,-1.154364422373350241e+00
-5.992880674432028876e+00,3.505678903672724545e+01,-7.726736036747966274e+00,-3.129005490357929986e+01,-1.517024935330892177e+01,1.189703963362770622e+00,2.246554588938027841e+00,-2.105725092958547151e+01,-1.388922931036661090e+00
-6.663044304839487175e+00,3.836416786336849327e+01,-8.391349408891464634e+00,-3.431805085605431316e+01,-1.679456027336958357e+01,1.384655654865549312e+00,2.310292229115472384e+00,-2.305351159451689469e+01,-1.500102351299546166e+00
-5.987629944052379471e+00,3.567884010318713450e+01,-7.964319104910892122e+00,-3.175657614959841979e+01,-1.518369461786476649e+01,1.110764988298392097e+00,2.586984138146553924e+00,-2.137849539985020897e+01,-1.458926750785847881e+00
-5.282773537147223308e+00,3.277468757820915357e+01,-7.399879268096817952e+00,-2.902606108164838261e+01,-1.362497608966987173e+01,8.672946337673173023e-01,2.461768197784063084e+00,-1.968393266384532581e+01,-1.343681720007078972e+00
-6.207517418829635147e+00,3.586818719963093827e+01,-7.847253831692742487e+00,-3.207217727928553330e+01,-1.567962363657301772e+01,1.281554570733826282e+00,2.138943568688261188e+00,-2.156702432828559068e+01,-1.397824614925211373e+00
-5.360239541096957439e+00,3.282334738715052680e+01,-7.411579928221494029e+00,-2.910907453511068965e+01,-1.370534655318223116e+01,9.072651639080516750e-01,2.561206507443772651e+00,-1.966222809941000449e+01,-1.365438325885030002e+00
-6.109254449621969840e+00,3.543078437933102975e+01,-7.780301976473289471e+00,-3.166108273055230882e+01,-1.542349182046304712e+01,1.242541047897569362e+00,2.211284953106132267e+00,-2.128231306842352666e+01,-1.396337151011703526e+00
-4.757457907618099391e+00,3.140734192679665782e+01,-7.292165623700076260e+00,-2.759063767129560318e+01,-1.247307272485774554e+01,5.852644434163281062e-01,2.851700794377172166e+00,-1.881655815293611766e+01,-1.355811334632385234e+00
-4.724473111429649208e+00,2.739975158757602003e+01,-5.996948189199530432e+00,-2.448933347094586921e+01,-1.195852609073085482e+01,9.683081904254153827e-01,1.621545359066267622e+00,-1.648441595672339588e+01,-1.064816214201636413e+00
-7.709124216026806309e+00,4.571397426086171123e+01,-1.017252915443681083e+01,-4.071780445182324826e+01,-1.953716158418795956e+01,1.456031077004614538e+00,3.221991858512174289e+00,-2.740663843740761152e+01,-1.855444106698193707e+00
-9.364766002346643248e+00,5.574072038603711121e+01,-1.243326495582563318e+01,-4.962122799853548116e+01,-2.374505827267252300e+01,1.744614988352416241e+00,4.013752279577536441e+00,-3.340428288372631727e+01,-2.275062015620035183e+00
-6.937974153399744992e+00,4.222414926218694831e+01,-9.472344380919881957e+00,-3.748564353037559727e+01,-1.776520773590457480e+01,1.214102056344973590e+00,3.074474711259226112e+00,-2.534478136150253036e+01,-1.721285593158538685e+00
-6.824858593955294594e+00,4.186062498586956337e+01,-9.420278172452311694e+00,-3.712500368562527342e+01,-1.751905551388997395e+01,1.162744296688105416e+00,3.108756873043659219e+00,-2.512602047913982517e+01,-1.714078955417756234e+00
-7.213749481140594888e+00,4.311042014247565390e+01,-9.599281610200161907e+00,-3.836488217686148516e+01,-1.836532596927238714e+01,1.339312089968721864e+00,2.990894923932003735e+00,-2.587811960715810855e+01,-1.738855350092374241e+00
-4.879676398683321814e+00,3.131825310007073071e+01,-7.181793527221605800e+00,-2.761233568104447045e+01,-1.269773527934018453e+01,6.931092113834140811e-01,2.623348828442973346e+00,-1.878402842792292660e+01,-1.321446901979738131e+00
-3.485723484992309551e+00,2.265795744258632283e+01,-5.225992796871619106e+00,-1.994380756471159799e+01,-9.099973635686568585e+00,4.652086020953087320e-01,1.973326195724085963e+00,-1.358202494374376634e+01,-9.665740420494554064e-01
-2.664149126058586781e+00,1.585827174922476424e+01,-3.517724445489776919e+00,-1.412194887622047013e+01,-6.786018011215469770e+00,5.035886742005191152e-01,1.054393810524710151e+00,-9.529415990889480881e+00,-6.324026144724819165e-01
-3.586692176611354643e+00,2.297805361907122190e+01,-5.267847356930698055e+00,-2.026312136098098193e+01,-9.324180543492005313e+00,5.126898936845297738e-01,1.927121037259878600e+00,-1.377893497970220693e+01,-9.702712732084423086e-01
-2.712123470395009228e+00,1.624589941628800460e+01,-3.617164985914492981e+00,-1.445398942133703812e+01,-6.915704722459159903e+00,5.012675473909360413e-01,1.117488825609167513e+00,-9.756910158233813135e+00,-6.533269175102456305e-01
-6.344912701072019878e+00,3.602714521956197302e+01,-7.856230352262335792e+00,-3.228386447170135654e+01,-1.588625481971834219e+01,1.358369182939778819e+00,2.179276693560573186e+00,-2.161773572650046660e+01,-1.414797695520607634e+00
-8.961588430161210539e+00,5.299612119402605259e+01,-1.180716955518108868e+01,-4.721468407165507131e+01,-2.264864875295488744e+01,1.696325469807200115e+00,3.831063633622056930e+00,-3.173623659891788762e+01,-2.168498843732808989e+00
-6.568285914415723958e+00,3.789881748537123229e+01,-8.304559049009373695e+00,-3.389010715966231402e+01,-1.655507002537015993e+01,1.354448643201803915e+00,2.330736828048513232e+00,-2.276410684556614683e+01,-1.489425433095223683e+00
-5.876435774005669188e+00,3.567538931290872029e+01,-7.986105833414420374e+00,-3.168432107281978816e+01,-1.504952604716367937e+01,1.040328522112719423e+00,2.540417251861189829e+00,-2.142609686778592604e+01,-1.445347382671990699e+00
-6.066265036842608538e+00,3.628545167511231995e+01,-8.073482760343441811e+00,-3.228954281432745432e+01,-1.546261594461190292e+01,1.126516538195579287e+00,2.482885312559846902e+00,-2.179321892632876612e+01,-1.457441481278623385e+00
-4.898593859920899796e+00,3.253285723406558105e+01,-7.536012838276402448e+00,-2.856672383139801497e+01,-1.292163169634997821e+01,5.963598032854913189e-01,2.836773781969820885e+00,-1.953499045424719327e+01,-1.383048681439620786e+00
-5.718366502033667587e+00,3.516739538188939207e+01,-7.913347782203500991e+00,-3.118035788699674882e+01,-1.470554947383252475e+01,9.685604672231444834e-01,2.588323626382132758e+00,-2.112039733731587887e+01,-1.435276725844175427e+00
-4.396916406223800422e+00,2.893948383913311062e+01,-6.710178796208465357e+00,-2.543251574749560007e+01,-1.151878553935213922e+01,5.500754179483218209e-01,2.605077472771252456e+00,-1.734036490764544070e+01,-1.246122158934761304e+00
