-6.230240976764762628e+00,-1.105020002809377466e+01,9.312032901861732270e+00,-1.350600443708493081e+00,-1.776362400295179711e+01,5.952468629672671874e+00,6.794198606016268904e+00,4.710646784542930732e+00,-3.215692343113696894e-01,-8.669691059379221798e+00
-7.366466692223091250e+00,-1.355887399571073182e+01,1.118041049380579821e+01,-9.718533912509561556e-01,-2.185193256786861937e+01,7.204092060721905000e+00,8.859665287570191339e+00,6.102453582925302378e+00,-4.535743146822196481e-02,-1.065884720232832450e+01
-8.502813321819576942e+00,-1.543874731467627726e+01,1.286368186889997745e+01,-1.328292599685848341e+00,-2.489978715176107116e+01,8.258929318804865360e+00,9.952571616622989836e+00,6.783914487639011170e+00,-2.034125334723131950e-01,-1.212918589910813694e+01
-1.013124408868754500e+01,-1.820935489194290824e+01,1.528586048171475653e+01,-1.809685911986071982e+00,-2.937287553927365380e+01,9.788398745223314990e+00,1.156520995956795339e+01,7.873441517226857478e+00,-3.801324655203617287e-01,-1.430609906712657775e+01
-9.968649087444539703e+00,-1.833860181910424814e+01,1.513483580939008455e+01,-1.352697298178345164e+00,-2.955908456810377061e+01,9.749212912225786454e+00,1.194786786239252763e+01,8.255228148808894773e+00,-7.715539624797695950e-02,-1.442440384636001838e+01
-8.993168417064993037e+00,-1.676504371777945579e+01,1.373775762649226451e+01,-8.329689965501838600e-01,-2.706987141022257504e+01,8.873864672673173359e+00,1.127197229284096025e+01,7.642329431999025147e+00,9.435307665765951812e-02,-1.317758960405737056e+01
-9.734770764183759084e+00,-1.775397269859445615e+01,1.472554687516452887e+01,-1.569790056932312439e+00,-2.859147436994902947e+01,9.467700818097679161e+00,1.134899639190224896e+01,7.915845120351177044e+00,-1.886848307496091226e-01,-1.396848426022611633e+01
-8.196170360154118484e+00,-1.483831535278687319e+01,1.236547923374715197e+01,-1.418445307064140959e+00,-2.389523771910464589e+01,7.937055452289353497e+00,9.420718905741157556e+00,6.528817692662777894e+00,-2.289471952177257741e-01,-1.166391569213138801e+01
-8.323728062750365808e+00,-1.518722115212371193e+01,1.260570239587404906e+01,-1.235465820257161562e+00,-2.448522914947998430e+01,8.103910808683725264e+00,9.829822251323276916e+00,6.734495931922217515e+00,-1.469557521513995546e-01,-1.193498037190562933e+01
-8.812707908509452182e+00,-1.603247898760671930e+01,1.332273956488062083e+01,-1.422056572777535832e+00,-2.582766607767914380e+01,8.560472753823869851e+00,1.026487084667776095e+01,7.102408471305085236e+00,-1.926267711306116626e-01,-1.260503421929929146e+01
-8.813717025131108329e+00,-1.608623008201275084e+01,1.336363897511938781e+01,-1.254621183300243192e+00,-2.595640647599922346e+01,8.589412230200137444e+00,1.047499942029390674e+01,7.114637654647295584e+00,-1.521728568965210471e-01,-1.263831752469017999e+01
-8.282040965175921698e+00,-1.514341591548380705e+01,1.255551655185254845e+01,-1.188425482193293359e+00,-2.441995363630771010e+01,8.075009475340786835e+00,9.835284375693676751e+00,6.735173039435947473e+00,-1.253683976841035719e-01,-1.190265995140278221e+01
-9.869893242414766732e+00,-1.794311562983058650e+01,1.491345635613617659e+01,-1.667380245858955723e+00,-2.889268361437730448e+01,9.581296034612170942e+00,1.140817644476278936e+01,7.964369735327740507e+00,-2.325915971435888463e-01,-1.411702653492372939e+01
-9.242143006537485661e+00,-1.664427094944252516e+01,1.395224922934066036e+01,-1.596873900034986082e+00,-2.684996559164925145e+01,8.938966248817264315e+00,1.061786739378261757e+01,7.214075510312051520e+00,-3.203235581271416388e-01,-1.307392874660661164e+01
-8.105568904676269781e+00,-1.478407978434156611e+01,1.226326525337056950e+01,-1.224743443127024101e+00,-2.382201036832881158e+01,7.885012646823740035e+00,9.542804229357914281e+00,6.560793992086250803e+00,-1.433163750692984517e-01,-1.161659970554979360e+01
-7.260451991904776747e+00,-1.328934541723791618e+01,1.098187552048008264e+01,-1.103561100152020247e+00,-2.138989086271633511e+01,7.069562743226354584e+00,8.545498852064925543e+00,5.957123596571669566e+00,-9.719935325005801818e-02,-1.044905116406590473e+01
-8.012094898295448075e+00,-1.436562777518719258e+01,1.206562939434265758e+01,-1.484749103212115839e+00,-2.315648319009340739e+01,7.724220128354685855e+00,9.073123473562237251e+00,6.195075074503852086e+00,-3.197284838179353383e-01,-1.128209434656569243e+01
