-6.071404987059526803e+00,3.408164215244747908e+01,-7.372776024655499860e+00,-3.058925896627647134e+01,-1.517589469631150934e+01,1.344971721865923620e+00,1.906384397076198667e+00,-2.046407292007812373e+01,-1.325435545379082702e+00
-5.957311920725539167e+00,3.602542320072552684e+01,-8.014777962891521668e+00,-3.197969314306012834e+01,-1.524947059147126360e+01,1.075602477773480281e+00,2.505395353144739268e+00,-2.157414173023451553e+01,-1.524484923408347292e+00
-5.800575063719178637e+00,3.592222737426071433e+01,-8.165757653785261638e+00,-3.180374463395084916e+01,-1.485330849403389841e+01,9.353657112036786181e-01,2.966718050706131038e+00,-2.148730707537492179e+01,-1.523254594282308361e+00
-6.384852410880967000e+00,3.718530679473670375e+01,-8.158428856446942490e+00,-3.321270883294096166e+01,-1.617200724017300217e+01,1.291284426463127133e+00,2.260864471438042145e+00,-2.235833652403734106e+01,-1.458408155441172305e+00
-5.830574043271934848e+00,3.621286807234545790e+01,-8.198017361296543015e+00,-3.202105085105214499e+01,-1.496833555650328584e+01,9.399947979469834847e-01,2.940406445899792942e+00,-2.161355709671482117e+01,-1.595658668295171445e+00
-6.884629559125586162e+00,3.985396768424386948e+01,-8.720109360683620636e+00,-3.562702026890154627e+01,-1.740769370363229385e+01,1.416290997042604527e+00,2.368663140308200354e+00,-2.396727245715360155e+01,-1.554071028525411791e+00
-5.766560340245134419e+00,3.513845885649006817e+01,-7.895688556764306476e+00,-3.118627234784157665e+01,-1.475566627833269173e+01,1.001271444807145361e+00,2.611860870930713396e+00,-2.107540380401136204e+01,-1.444026348932695214e+00
-4.886782376479610335e+00,3.195592873790074506e+01,-7.351968557155156070e+00,-2.807465385004248404e+01,-1.279150777659485527e+01,6.401214501914103128e-01,2.792253458361887652e+00,-1.909010989126112534e+01,-1.437245183338535570e+00
-5.953859050242741091e+00,3.351902208155794227e+01,-7.251712676423900383e+00,-3.007500134684956805e+01,-1.491006691967114151e+01,1.312974237275446709e+00,1.852079695242643709e+00,-2.014010902089122013e+01,-1.297282727853671380e+00
-4.298401821547875201e+00,2.821202252374991915e+01,-6.493163401275007907e+00,-2.477092683834929687e+01,-1.126954814876157229e+01,5.545414787740502449e-01,2.470752271361752683e+00,-1.684856613968927164e+01,-1.277680255506063789e+00
