-5.539662269890069268e+00,4.254879385381562074e+00,1.615383940935224416e+01,1.418260566174963699e+01,-1.525326407474885926e+01
-5.515015089625986633e+00,4.297759660746487853e+00,1.602957329717589019e+01,1.399878719745212230e+01,-1.519256421667627954e+01
-5.129321705505409668e+00,3.926203004856969159e+00,1.452772078765338648e+01,1.272790344924655948e+01,-1.395844361670122780e+01
-4.585198862351759885e+00,3.577000119499140318e+00,1.253149500974963004e+01,1.085763582571819619e+01,-1.233810065688500046e+01
-4.047018771717410424e+00,3.084827147276840709e+00,1.134287351171117386e+01,9.939981837712446477e+00,-1.096375677987055575e+01
-3.992289267433988265e+00,3.004256098908393291e+00,1.110759174591111886e+01,9.769349941353388189e+00,-1.076843520760136386e+01
-4.308693192877131928e+00,3.408249499161557949e+00,1.155706865733104038e+01,9.936463154288080801e+00,-1.153327025347552492e+01
-4.659871593711936377e+00,3.508534860151138357e+00,1.329878025709436073e+01,1.172681618617242982e+01,-1.269337355505747666e+01
-4.847386381820825818e+00,3.788641859951395130e+00,1.404939805501634353e+01,1.224428738357710778e+01,-1.335830638972801410e+01
-5.006220076202096969e+00,3.791603947943840147e+00,1.452948263481163060e+01,1.263205545814117592e+01,-1.404420576503122753e+01
-5.369856009030463007e+00,4.219263979696127542e+00,1.515620599460986995e+01,1.313164407676491052e+01,-1.467316961788633733e+01
-4.830363688100588249e+00,4.002601385986578109e+00,1.312665442865311149e+01,1.108986811809499073e+01,-1.309066306658694501e+01
-4.748997820610498799e+00,3.475126375057670192e+00,1.350516786431944283e+01,1.200592769939974325e+01,-1.289502988483272894e+01
-4.816878241555950346e+00,3.983621010252824224e+00,1.320315217474788483e+01,1.117809125480640198e+01,-1.309278398809550126e+01
-5.833031502149951031e+00,4.521690271229659608e+00,1.694846735379859126e+01,1.481615627524924150e+01,-1.607615407343220326e+01
-5.340190911086819980e+00,4.160496747933811079e+00,1.554413387073797104e+01,1.356677486099489194e+01,-1.473895509006339744e+01
-4.618492764556397567e+00,3.672520612227496706e+00,1.258018678378715904e+01,1.080539685560981766e+01,-1.246184699822839370e+01
-3.846064720273656867e+00,2.980202705444733091e+00,1.381789091891623045e+01,1.089276420232860154e+01,-1.410292619167617545e+01
-6.487443820308149700e-01,2.257763753303038690e-01,1.078681869012363670e+01,5.877741015196622065e+00,-1.329274042784100374e+01
-4.218706294258376843e+00,3.142000031197444088e+00,1.526082886359779245e+01,1.242141901101896551e+01,-1.505728244210445688e+01
-5.713435875566033495e+00,4.407532295222536867e+00,1.672537303370300421e+01,1.462485426048004022e+01,-1.584075070587988954e+01
-4.892839882022368414e+00,4.193671937844885456e+00,1.376929126424340666e+01,1.150073557955446901e+01,-1.355986409897111855e+01
-8.451127189042979992e+00,7.779334644142384292e+00,2.547732611191363716e+01,2.084567074562666278e+01,-2.440058486658524117e+01
-3.401024370200436131e+00,2.442407477738733679e+00,9.159889289498501341e+00,7.949748191187162583e+00,-9.373105356903758789e+00
-4.125731899855911600e+00,3.061216955844074050e+00,1.276787951345723293e+01,1.119421542838556505e+01,-1.194939146883008618e+01
-3.680714950439289090e+00,2.613614850552854918e+00,1.125171079031324339e+01,9.960617348643459934e+00,-1.059768682040284915e+01
-3.502967848926458849e+00,2.693478756029981991e+00,1.038783047208170274e+01,8.924668654923568312e+00,-1.007324978683420902e+01
-3.639580650160591624e+00,2.605227873649229586e+00,1.062577379530689825e+01,9.335312205446943068e+00,-1.030676119477242025e+01
-4.664932691797807784e+00,3.535925405946042765e+00,1.433233776773032986e+01,1.249894808862413953e+01,-1.345698344317532857e+01
-4.376549184733739217e+00,3.312635797477486488e+00,1.308002458275871582e+01,1.136106047818813813e+01,-1.250969952611092140e+01
-3.262825488480921798e+00,2.369705916462426565e+00,9.333337668680393051e+00,8.120883192272978945e+00,-9.220811990377512757e+00
-3.470737695144475055e+00,2.568996130705415659e+00,9.795322218463688557e+00,8.467818581245149190e+00,-9.756726458098972543e+00
-3.537620181824848054e+00,2.613946927132824616e+00,1.026814576551740821e+01,8.917426980769553424e+00,-1.004112573450892221e+01
-3.752121910350667111e+00,2.758110579097052373e+00,1.178455870356228274e+01,1.035938561066621055e+01,-1.095323500868947875e+01
1.321981745174333422e+00,-2.677310539106097398e+00,6.837963020277989301e+00,1.441702848531761560e+00,-1.284485962220194644e+01
-1.468853540483558762e+00,8.003504356750101856e-01,8.895693064572094855e+00,6.226742383176290474e+00,-9.778442404291187273e+00
-1.385462955111469441e+00,7.443047739020420828e-01,8.306166054983684433e+00,5.666160540522543698e+00,-9.423847003965207136e+00
-1.243646902363544804e+00,6.489921616830154338e-01,7.303602119078055566e+00,4.712821457788142432e+00,-8.820813462799634408e+00
-3.582148749050837910e+00,2.737988188794763911e+00,9.642019483004641955e+00,8.192460316742712578e+00,-9.921982949368970850e+00
-3.641166276671884638e+00,2.777653054762152074e+00,1.005924195981654279e+01,8.589197601114245018e+00,-1.017293866265071678e+01
-3.857979101630261365e+00,2.923369962749298168e+00,1.159199311832930945e+01,1.004669226173825791e+01,-1.109487523521319652e+01
-3.883643946609447006e+00,2.940618950926331632e+00,1.177342989856797040e+01,1.021922068356979274e+01,-1.120400789016568766e+01
-3.599251266848972008e+00,2.725929899861304406e+00,1.027614710468513692e+01,8.834863121082138449e+00,-1.017492085715689853e+01
-3.521479993303590739e+00,2.673660900029624088e+00,9.726345635844065640e+00,8.312056336178685001e+00,-9.844220026198152951e+00
-3.628858791926720784e+00,2.745828708929954676e+00,1.048545653263215627e+01,9.033895672424037571e+00,-1.030081866877149110e+01
-3.878834868019674698e+00,2.913834180405258323e+00,1.225265420788732840e+01,1.071432576810295778e+01,-1.136377279457100897e+01
-3.508769630501029635e+00,2.665118440572534997e+00,9.636490142680861126e+00,8.226612654870244512e+00,-9.790172723782033515e+00
-3.517630480181192176e+00,2.671073695377133905e+00,9.699131629019522194e+00,8.286178508965399203e+00,-9.827851036334294577e+00
-3.487211970063354372e+00,2.479370633315796990e+00,1.088306832065196339e+01,9.639913258405723440e+00,-1.014369597012329294e+01
-3.293731424391405760e+00,2.349335028289228244e+00,9.515263945678789526e+00,8.339266664710804022e+00,-9.320973462040301527e+00
-3.347122750796279078e+00,2.385218602051731196e+00,9.892712177430363241e+00,8.698182578350488470e+00,-9.548005310731555895e+00
-3.196557841001623324e+00,2.284026003731716159e+00,8.828298483436782362e+00,7.686030496732730199e+00,-8.907769674712731955e+00
-3.186123540216963868e+00,2.277013254150872967e+00,8.754533536095557622e+00,7.615887332074896321e+00,-8.863400696519946109e+00
-3.318858176009537253e+00,2.366222371343118525e+00,9.692896692541195236e+00,8.508177827273645022e+00,-9.427818023799488856e+00
-3.117079547645874804e+00,2.230609739439609385e+00,8.266429294005634532e+00,7.151748503849002070e+00,-8.569810214133861237e+00
-3.695206026887687845e+00,2.640122909965733289e+00,1.123959686762333732e+01,9.927344276462607198e+00,-1.062403148790668439e+01
-3.373803164075122041e+00,2.424112480710661544e+00,8.967449865157718136e+00,7.766757343708435180e+00,-9.257354706632002106e+00
-3.710162330656527008e+00,2.650174835355894931e+00,1.134532996682149530e+01,1.002788598975811318e+01,-1.068762903310491552e+01
-3.740066419918080864e+00,2.670272961120372823e+00,1.155673594554399664e+01,1.022891215339906168e+01,-1.081478790188812766e+01
-3.377705389037862105e+00,2.426735112263706196e+00,8.995036516609562938e+00,7.792989519082924588e+00,-9.273947839017997907e+00
-3.634908301166515088e+00,2.599597640519919928e+00,1.081332407230989290e+01,9.522001034875067660e+00,-1.036763208627828803e+01
-3.439568314618006717e+00,2.468312330937501020e+00,9.432374441015827671e+00,8.208854603359885260e+00,-9.537002820147435500e+00
-3.573961637682437242e+00,2.558636228957952508e+00,1.038246363275498041e+01,9.112295397637298677e+00,-1.010847325629478988e+01
-3.370617862865921577e+00,2.421971683719978063e+00,8.944931482679411516e+00,7.745344590538596030e+00,-9.243810094222872920e+00
-3.464438556642258416e+00,2.485027277432763526e+00,9.608193801713159843e+00,8.376041415144348079e+00,-9.642756645803459037e+00
-3.693835305414332471e+00,2.639201666977237792e+00,1.122990659710226780e+01,9.918129788209885334e+00,-1.061820287395210904e+01
-3.580238005002275958e+00,2.562854488829866995e+00,1.042683420577149889e+01,9.154487421372682121e+00,-1.013516177241972649e+01
-3.493423206143612347e+00,2.504507460421197429e+00,9.813099831191886224e+00,8.570886770332133864e+00,-9.766005851302871577e+00
-3.625284918906420017e+00,2.593129898090067442e+00,1.074529188689463943e+01,9.457309159457061298e+00,-1.032671131482929816e+01
-3.750076409080134177e+00,2.677000536714479573e+00,1.162750123577894001e+01,1.029620294101458811e+01,-1.085735261226087722e+01
-3.530526146634038742e+00,2.529443834764061538e+00,1.007539785268507337e+01,8.820306230037196826e+00,-9.923775843895793258e+00
-3.316258230101141180e+00,2.385437324614048116e+00,8.560637840859365966e+00,7.379919369390534278e+00,-9.012660790547970535e+00
-3.668943727645181063e+00,2.622472381022226795e+00,1.105393640405579170e+01,9.750799549788746745e+00,-1.051235832394188918e+01
-3.475950699738741267e+00,2.492764429958897576e+00,9.689578519944133106e+00,8.453430227815758258e+00,-9.691708850320225110e+00
-3.399720459783075910e+00,2.441531137539087126e+00,9.150671337547597872e+00,7.940982831150920518e+00,-9.367560838486360453e+00
-3.697700546639041796e+00,2.641799442270268194e+00,1.125723179323050083e+01,9.944113345446956131e+00,-1.063463874322100366e+01
-3.547446113322423322e+00,2.540815510907067587e+00,1.019501300252041531e+01,8.934048399629755721e+00,-9.995723322554194823e+00
-3.474468466287034207e+00,2.491768241308436771e+00,9.679099919147677866e+00,8.443466115489487223e+00,-9.685406062519424708e+00
-3.492193610342092747e+00,2.503681066049435522e+00,9.804407243981497544e+00,8.562620980170576601e+00,-9.760777335235577112e+00
-3.512216712924213002e+00,2.517138317008349446e+00,9.945959911290987776e+00,8.697223557800240812e+00,-9.845920041024179170e+00
-3.733538216039854696e+00,2.665885445372504492e+00,1.151058502223362545e+01,1.018502719272938428e+01,-1.078702852045099903e+01
-3.437912110730725779e+00,2.467199219157802492e+00,9.420665961928156307e+00,8.197720998495501732e+00,-9.529960271185684562e+00
-3.446573381740821951e+00,2.473020339892114450e+00,9.481896533401346971e+00,8.255945212186993842e+00,-9.566789930642482176e+00
-3.409700167675145277e+00,2.448238361509470273e+00,9.221222555337066140e+00,8.008070057056817959e+00,-9.409996786133625335e+00
-3.710653399929008778e+00,2.650504876237966378e+00,1.134880156494513415e+01,1.003118713600154166e+01,-1.068971716936738048e+01
-3.676256360612500274e+00,2.627387100737018866e+00,1.110563282309644961e+01,9.799957728079247588e+00,-1.054345327312486447e+01
-3.652839058783190929e+00,2.611648655298545396e+00,1.094008497547715564e+01,9.642538108695603682e+00,-1.044387767379710397e+01
-3.589825151210019882e+00,2.569297877508933237e+00,1.049461022160253698e+01,9.218935704868323811e+00,-1.017592846007817009e+01
-3.541846775384560164e+00,2.537052273140864678e+00,1.015542866652546827e+01,8.896407613624438326e+00,-9.971913686624937156e+00
-3.378822137708032969e+00,2.427485663635597923e+00,9.002931334724223689e+00,7.800496709786914451e+00,-9.278696503870222045e+00
-3.425589770092298814e+00,2.458917544043147441e+00,9.333553578734203882e+00,8.114885743291639031e+00,-9.477562925704303254e+00
-3.476349536642155513e+00,2.493032482738376299e+00,9.692398084358195831e+00,8.456111354530918334e+00,-9.693404793942635322e+00
-3.623622466503110484e+00,2.592012586768966287e+00,1.073353923412774513e+01,9.446133549795453277e+00,-1.031964219578133957e+01
-3.414590405856037236e+00,2.451525023113446000e+00,9.255793933845710697e+00,8.040944016607859623e+00,-9.430791171467475920e+00
-3.336040791519230719e+00,2.398732911175697424e+00,8.700490010295139243e+00,7.512904941834728234e+00,-9.096780661564833892e+00
-3.410760786513300946e+00,2.448951188795764899e+00,9.228720565444335833e+00,8.015199922616504935e+00,-9.414506774399459488e+00
-3.543389517970113811e+00,2.538089129145254752e+00,1.016633503466004917e+01,8.906778490354602340e+00,-9.978473772781946138e+00
-3.572044411384144968e+00,2.557347687617501197e+00,1.036890986428946704e+01,9.099407105196545942e+00,-1.010032078172316794e+01
-3.500176543520278738e+00,2.509046285286888445e+00,9.860842328389177069e+00,8.616285160255666042e+00,-9.794722550675231787e+00
-3.426011678439509822e+00,2.459201102821652718e+00,9.336536245963863223e+00,8.117721964642708343e+00,-9.479356974260415569e+00
-3.474638698294215899e+00,2.491882651891536682e+00,9.680303368741924430e+00,8.444610476952339795e+00,-9.686129927047604227e+00
-3.359578016790776278e+00,2.414551955504947056e+00,8.866885652758000447e+00,7.671130730211261017e+00,-9.196866202162564008e+00
-3.322415848913380376e+00,2.389575775252543277e+00,8.604168925194217721e+00,7.421313122470965418e+00,-9.038844361487523571e+00
-3.615072520549946322e+00,2.586266286069311526e+00,1.067309567149509064e+01,9.388657703623744410e+00,-1.028328591533912650e+01
-1.219908986361169845e+01,1.086607926725699080e+01,3.779747242482869751e+01,3.047266706485407539e+01,-3.723744264387007519e+01
-7.711422508028807243e+00,5.928351937527147619e+00,2.100270176336765360e+01,1.818075975384360632e+01,-2.087112644071248724e+01
-4.420050084561752968e+00,3.251584269119924375e+00,1.503200588676940441e+01,1.209378090741994605e+01,-1.545854247517380919e+01
-4.771311092339963977e+00,3.627280454184687475e+00,1.351714145368806719e+01,1.172622931164918114e+01,-1.322536530924031695e+01
-3.912492647927490630e+00,2.865813199803578293e+00,1.089245312001436616e+01,9.486384323761384962e+00,-1.083850099437477787e+01
-1.243235139811109846e+01,1.002779873197330396e+01,3.415727920550638430e+01,2.918078949501380492e+01,-3.377131084367059799e+01
