dataset,seed,layers,val_ratio,test_ratio,data_source,use_features,rewiring_mode,rewiring_epsilon,original_graph_only,rewiring,best_test_accuracy
Cora,333,2,0.05,0.1,rawr,True,rep_edges,0,False,True,0.7814814814814814
Cora,333,2,0.05,0.1,rawr,True,rep_edges,2,False,True,0.7703703703703704
Cora,333,2,0.05,0.1,rawr,True,rep_edges,3,False,True,0.7814814814814814
Cora,333,2,0.05,0.1,rawr,True,rep_edges,5,False,True,0.7888888888888889
Cora,333,2,0.05,0.1,rawr,True,rep_edges,168,False,True,0.8
Cora,444,2,0.05,0.1,rawr,True,rep_edges,0,False,True,0.7777777777777778
Cora,444,2,0.05,0.1,rawr,True,rep_edges,2,False,True,0.7851851851851852
Cora,444,2,0.05,0.1,rawr,True,rep_edges,3,False,True,0.8111111111111111
Cora,444,2,0.05,0.1,rawr,True,rep_edges,5,False,True,0.762962962962963
Cora,444,2,0.05,0.1,rawr,True,rep_edges,168,False,True,0.7777777777777778
Cora,555,2,0.05,0.1,rawr,True,rep_edges,0,False,True,0.8148148148148148
Cora,555,2,0.05,0.1,rawr,True,rep_edges,2,False,True,0.8037037037037037
Cora,555,2,0.05,0.1,rawr,True,rep_edges,3,False,True,0.8222222222222222
Cora,555,2,0.05,0.1,rawr,True,rep_edges,5,False,True,0.7851851851851852
Cora,555,2,0.05,0.1,rawr,True,rep_edges,168,False,True,0.7962962962962963
Cornell,111,2,0.05,0.1,rawr,True,rep_edges,0,False,True,0.7222222222222222
Cornell,111,2,0.05,0.1,rawr,True,rep_edges,1,False,True,0.7222222222222222
Cornell,111,2,0.05,0.1,rawr,True,rep_edges,2,False,True,0.6666666666666666
Cornell,111,2,0.05,0.1,rawr,True,rep_edges,4,False,True,0.7777777777777778
Cornell,111,2,0.05,0.1,rawr,True,rep_edges,94,False,True,0.7222222222222222
Cornell,222,2,0.05,0.1,rawr,True,rep_edges,0,False,True,0.5
Cornell,222,2,0.05,0.1,rawr,True,rep_edges,1,False,True,0.5
Cornell,222,2,0.05,0.1,rawr,True,rep_edges,2,False,True,0.5
Cornell,222,2,0.05,0.1,rawr,True,rep_edges,4,False,True,0.5
Cornell,222,2,0.05,0.1,rawr,True,rep_edges,94,False,True,0.6666666666666666
Cornell,333,2,0.05,0.1,rawr,True,rep_edges,0,False,True,0.7777777777777778
Cornell,333,2,0.05,0.1,rawr,True,rep_edges,1,False,True,0.5555555555555556
Cornell,333,2,0.05,0.1,rawr,True,rep_edges,2,False,True,0.6666666666666666
Cornell,333,2,0.05,0.1,rawr,True,rep_edges,4,False,True,0.5555555555555556
Cornell,333,2,0.05,0.1,rawr,True,rep_edges,94,False,True,0.6666666666666666
Cornell,444,2,0.05,0.1,rawr,True,rep_edges,0,False,True,0.7222222222222222
Cornell,444,2,0.05,0.1,rawr,True,rep_edges,1,False,True,0.6666666666666666
Cornell,444,2,0.05,0.1,rawr,True,rep_edges,2,False,True,0.6666666666666666
Cornell,444,2,0.05,0.1,rawr,True,rep_edges,4,False,True,0.7222222222222222
Cornell,444,2,0.05,0.1,rawr,True,rep_edges,94,False,True,0.7222222222222222
Cornell,555,2,0.05,0.1,rawr,True,rep_edges,0,False,True,0.6666666666666666
Cornell,555,2,0.05,0.1,rawr,True,rep_edges,1,False,True,0.6666666666666666
Cornell,555,2,0.05,0.1,rawr,True,rep_edges,2,False,True,0.5555555555555556
Cornell,555,2,0.05,0.1,rawr,True,rep_edges,4,False,True,0.6111111111111112
Cornell,555,2,0.05,0.1,rawr,True,rep_edges,94,False,True,0.6111111111111112
PubMed,111,2,0.05,0.1,rawr,True,rep_edges,0,False,True,0.8001014713343481
PubMed,111,2,0.05,0.1,rawr,True,rep_edges,1,False,True,0.791476407914764
PubMed,111,2,0.05,0.1,rawr,True,rep_edges,2,False,True,0.7950279046169457
PubMed,111,2,0.05,0.1,rawr,True,rep_edges,4,False,True,0.7940131912734653
PubMed,111,2,0.05,0.1,rawr,True,rep_edges,171,False,True,0.7965499746321664
PubMed,222,2,0.05,0.1,rawr,True,rep_edges,0,False,True,0.7929984779299848
PubMed,222,2,0.05,0.1,rawr,True,rep_edges,1,False,True,0.7889396245560629
PubMed,222,2,0.05,0.1,rawr,True,rep_edges,2,False,True,0.7884322678843226
PubMed,222,2,0.05,0.1,rawr,True,rep_edges,4,False,True,0.7919837645865043
PubMed,222,2,0.05,0.1,rawr,True,rep_edges,171,False,True,0.7965499746321664
PubMed,333,2,0.05,0.1,rawr,True,rep_edges,0,False,True,0.8107559614408929
PubMed,333,2,0.05,0.1,rawr,True,rep_edges,1,False,True,0.8092338914256723
PubMed,333,2,0.05,0.1,rawr,True,rep_edges,2,False,True,0.8112633181126332
PubMed,333,2,0.05,0.1,rawr,True,rep_edges,4,False,True,0.8153221714865551
PubMed,333,2,0.05,0.1,rawr,True,rep_edges,171,False,True,0.8077118214104515
PubMed,444,2,0.05,0.1,rawr,True,rep_edges,0,False,True,0.8001014713343481
PubMed,444,2,0.05,0.1,rawr,True,rep_edges,1,False,True,0.7980720446473871
PubMed,444,2,0.05,0.1,rawr,True,rep_edges,2,False,True,0.7955352612886859
PubMed,444,2,0.05,0.1,rawr,True,rep_edges,4,False,True,0.7975646879756468
PubMed,444,2,0.05,0.1,rawr,True,rep_edges,171,False,True,0.7950279046169457
PubMed,555,2,0.05,0.1,rawr,True,rep_edges,0,False,True,0.786910197869102
PubMed,555,2,0.05,0.1,rawr,True,rep_edges,1,False,True,0.7833587011669203
PubMed,555,2,0.05,0.1,rawr,True,rep_edges,2,False,True,0.786910197869102
PubMed,555,2,0.05,0.1,rawr,True,rep_edges,4,False,True,0.7909690512430239
PubMed,555,2,0.05,0.1,rawr,True,rep_edges,171,False,True,0.7904616945712836
Squirrel,111,2,0.05,0.1,rawr,True,rep_edges,0,False,True,0.3230769230769231
Squirrel,111,2,0.05,0.1,rawr,True,rep_edges,7,False,True,0.3153846153846154
Squirrel,111,2,0.05,0.1,rawr,True,rep_edges,17,False,True,0.3211538461538462
Squirrel,111,2,0.05,0.1,rawr,True,rep_edges,166,False,True,0.325
Squirrel,111,2,0.05,0.1,rawr,True,rep_edges,1905,False,True,0.3153846153846154
Squirrel,222,2,0.05,0.1,rawr,True,rep_edges,0,False,True,0.33076923076923076
Squirrel,222,2,0.05,0.1,rawr,True,rep_edges,7,False,True,0.32884615384615384
